pmc_id,tab_lb,row_id,tab_id,trait_in_article,trait_in_onto,trait_uri,chromosome,marker,marker_uri,gene,gene_uri,doi
3464107,4,30,26,"GC-3_120 Sal10 STEM",stem;Sal,http://purl.obolibrary.org/obo/PO_0009047;http://purl.obolibrary.org/obo/TO_0000429;http://purl.obolibrary.org/obo/SP_0000193,"",At1g21690,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At1g21690,,,10.1534/g3.112.003459
3464107,4,1,27,"09FD_120 Loc1 LEAF","compound leaf",http://purl.obolibrary.org/obo/PO_0020043;http://purl.obolibrary.org/obo/PO_0025034;http://purl.obolibrary.org/obo/SP_0000108;http://purl.obolibrary.org/obo/SP_0000177,"",At2g31970-At4g12590,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene280_0-i11;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene289_0-i10;http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At2g31970;http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At4g12590,,,10.1534/g3.112.003459
3464107,4,2,27,"09FD_120 Loc2 LEAF","compound leaf",http://purl.obolibrary.org/obo/PO_0020043;http://purl.obolibrary.org/obo/PO_0025034;http://purl.obolibrary.org/obo/SP_0000108;http://purl.obolibrary.org/obo/SP_0000177,"",At3g17210-At4g12590,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene275_0-i11;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene289_0-i10;http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At3g17210;http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At4g12590,,,10.1534/g3.112.003459
3464107,4,3,27,"09FD_120 Loc1&2 STEM",stem,http://purl.obolibrary.org/obo/PO_0009047;http://purl.obolibrary.org/obo/SP_0000193,"",T1541-At3g55360,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene292_0-i10;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene294_0-i10;http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At3g55360;http://solgenomics.net/genome/Solanum_pennellii/variation/T1541,,,10.1534/g3.112.003459
3464107,4,4,27,"10FD-early_83 Loc1&2 LEAF","compound leaf",http://purl.obolibrary.org/obo/PO_0020043;http://purl.obolibrary.org/obo/PO_0025034;http://purl.obolibrary.org/obo/SP_0000108;http://purl.obolibrary.org/obo/SP_0000177,"",TG358-T0536,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene250_0-i11;http://solgenomics.net/genome/Solanum_pennellii/variation/T0536,,,10.1534/g3.112.003459
3464107,4,6,27,"10FD-early_83 Loc1 STEM",stem,http://purl.obolibrary.org/obo/PO_0009047;http://purl.obolibrary.org/obo/SP_0000193,"",T1541-At3g55360,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene292_0-i10;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene294_0-i10;http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At3g55360;http://solgenomics.net/genome/Solanum_pennellii/variation/T1541,,,10.1534/g3.112.003459
3464107,4,7,27,"10FD-early_83 Loc2 STEM",stem,http://purl.obolibrary.org/obo/PO_0009047;http://purl.obolibrary.org/obo/SP_0000193,"",T1541-At3g55360,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene292_0-i10;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene294_0-i10;http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At3g55360;http://solgenomics.net/genome/Solanum_pennellii/variation/T1541,,,10.1534/g3.112.003459
3464107,4,8,27,"10FD-late_83 Loc2 STEM",stem,http://purl.obolibrary.org/obo/PO_0009047;http://purl.obolibrary.org/obo/SP_0000193,"",TG358-T0536,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene250_0-i11;http://solgenomics.net/genome/Solanum_pennellii/variation/T0536,,,10.1534/g3.112.003459
3464107,4,9,27,"GC_120 p10353 STEM",stem,http://purl.obolibrary.org/obo/PO_0009047;http://purl.obolibrary.org/obo/SP_0000193,"",At2g33950-At5g49510,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene276_0-i11;http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At5g49510,,,10.1534/g3.112.003459
3464107,4,11,27,"09FD_120 Loc1&2 LEAF","compound leaf",http://purl.obolibrary.org/obo/PO_0020043;http://purl.obolibrary.org/obo/PO_0025034;http://purl.obolibrary.org/obo/SP_0000108;http://purl.obolibrary.org/obo/SP_0000177,"",CT182-At1g21690,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene98_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene99_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At1g21690;http://solgenomics.net/genome/Solanum_pennellii/variation/CT182-F;http://solgenomics.net/genome/Solanum_pennellii/variation/CT182-R,,,10.1534/g3.112.003459
3464107,4,13,27,"10FD-early_83 Loc1&2 LEAF","compound leaf",http://purl.obolibrary.org/obo/PO_0020043;http://purl.obolibrary.org/obo/PO_0025034;http://purl.obolibrary.org/obo/SP_0000108;http://purl.obolibrary.org/obo/SP_0000177,"",TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408,,,10.1534/g3.112.003459
3464107,4,15,27,"10FD-early_83 Loc1 STEM",stem,http://purl.obolibrary.org/obo/PO_0009047;http://purl.obolibrary.org/obo/SP_0000193,"",TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene358_0-i2;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/cLES-5-J1,,,10.1534/g3.112.003459
3464107,4,17,27,"10FD-early_83 Loc2 STEM",stem,http://purl.obolibrary.org/obo/PO_0009047;http://purl.obolibrary.org/obo/SP_0000193,"",TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408,,,10.1534/g3.112.003459
3464107,4,19,27,"10FD-late_83 Loc1 LEAF","compound leaf",http://purl.obolibrary.org/obo/PO_0020043;http://purl.obolibrary.org/obo/PO_0025034;http://purl.obolibrary.org/obo/SP_0000108;http://purl.obolibrary.org/obo/SP_0000177,"",cLEX4G10-TG147,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene125_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene127_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene128_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/TG147-F;http://solgenomics.net/genome/Solanum_pennellii/variation/TG147-R;http://solgenomics.net/genome/Solanum_pennellii/variation/cLEX-4-G10,,,10.1534/g3.112.003459
3464107,4,21,27,"10FD-late_83 Loc2 LEAF","compound leaf",http://purl.obolibrary.org/obo/PO_0020043;http://purl.obolibrary.org/obo/PO_0025034;http://purl.obolibrary.org/obo/SP_0000108;http://purl.obolibrary.org/obo/SP_0000177,"",At4g22260-At1g44790,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene100_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At1g44790;http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At4g22260,,,10.1534/g3.112.003459
3464107,4,24,27,"10FD-late_83 Loc1 STEM",stem,http://purl.obolibrary.org/obo/PO_0009047;http://purl.obolibrary.org/obo/SP_0000193,"",At5g04590-TG400,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene210_0-i23;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene220_0-i23;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene221_0-i23;http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At5g04590;http://solgenomics.net/genome/Solanum_pennellii/variation/TG400-F;http://solgenomics.net/genome/Solanum_pennellii/variation/TG400-R,,,10.1534/g3.112.003459
3464107,4,25,27,"10FD-late_83 Loc2 STEM",stem,http://purl.obolibrary.org/obo/PO_0009047;http://purl.obolibrary.org/obo/SP_0000193,"",AAt5g04590-TG400,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene220_0-i23;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene221_0-i23;http://solgenomics.net/genome/Solanum_pennellii/variation/TG400-F;http://solgenomics.net/genome/Solanum_pennellii/variation/TG400-R,,,10.1534/g3.112.003459
3464107,4,26,27,"10FD-late_83 Loc2 STEM",stem,http://purl.obolibrary.org/obo/PO_0009047;http://purl.obolibrary.org/obo/SP_0000193,"",At5g04590-TG400,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene210_0-i23;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene220_0-i23;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene221_0-i23;http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At5g04590;http://solgenomics.net/genome/Solanum_pennellii/variation/TG400-F;http://solgenomics.net/genome/Solanum_pennellii/variation/TG400-R,,,10.1534/g3.112.003459
3464107,4,27,27,"GC_120 p7629 LEAF","compound leaf",http://purl.obolibrary.org/obo/PO_0020043;http://purl.obolibrary.org/obo/PO_0025034;http://purl.obolibrary.org/obo/SP_0000108;http://purl.obolibrary.org/obo/SP_0000177,"",cLEX4G10-cLEB7L1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene125_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene126_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/cLEB-7-L1;http://solgenomics.net/genome/Solanum_pennellii/variation/cLEX-4-G10,,,10.1534/g3.112.003459
3464107,4,28,27,"GC_120 Sal10 LEAF","compound leaf;Sal",http://purl.obolibrary.org/obo/PO_0020043;http://purl.obolibrary.org/obo/PO_0025034;http://purl.obolibrary.org/obo/TO_0000429;http://purl.obolibrary.org/obo/SP_0000108;http://purl.obolibrary.org/obo/SP_0000177,"",At1g21690-cLEX4G10,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene125_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At1g21690;http://solgenomics.net/genome/Solanum_pennellii/variation/cLEX-4-G10,,,10.1534/g3.112.003459
3464107,4,29,27,"GC_120 p7629 STEM",stem,http://purl.obolibrary.org/obo/PO_0009047;http://purl.obolibrary.org/obo/SP_0000193,"",At1g44790-cLEB7L1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene126_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At1g44790;http://solgenomics.net/genome/Solanum_pennellii/variation/cLEB-7-L1,,,10.1534/g3.112.003459
3464107,4,30,27,"GC-3_120 Sal10 STEM",stem;Sal,http://purl.obolibrary.org/obo/PO_0009047;http://purl.obolibrary.org/obo/TO_0000429;http://purl.obolibrary.org/obo/SP_0000193,"",At1g21690-At1g44790,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At1g21690;http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At1g44790,,,10.1534/g3.112.003459
5395597,2,1,29,PV,pollen,http://purl.obolibrary.org/obo/PO_0025281,"",solcap_snp_sl_36066,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_36066,,,10.1007/s11032-017-0664-2
5395597,2,2,29,PN,pollen,http://purl.obolibrary.org/obo/PO_0025281,"",solcap_snp_sl_12139,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_12139,,,10.1007/s11032-017-0664-2
5395597,2,3,29,SP,style,http://purl.obolibrary.org/obo/PO_0009074,"",solcap_snp_sl_8704,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_8704,,,10.1007/s11032-017-0664-2
5395597,2,5,29,AL,"anther length",http://purl.obolibrary.org/obo/TO_0000531;http://purl.obolibrary.org/obo/SP_0000422,"",solcap_snp_sl_42213,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_42213,,,10.1007/s11032-017-0664-2
5395597,2,8,29,SL,"","","",solcap_snp_sl_8704,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_8704,,,10.1007/s11032-017-0664-2
5395597,2,11,29,FPI,"inflorescence;flower;flowering;compound inflorescence",http://purl.obolibrary.org/obo/PO_0009049;http://purl.obolibrary.org/obo/PO_0009046;http://purl.obolibrary.org/obo/SP_0000006;http://purl.obolibrary.org/obo/SP_0000230;http://purl.obolibrary.org/obo/SP_0000115;http://purl.obolibrary.org/obo/SP_0000007,"",solcap_snp_sl_13762,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_13762,,,10.1007/s11032-017-0664-2
5395597,2,12,29,IN,"inflorescence number",http://purl.obolibrary.org/obo/TO_0000582,"",solcap_snp_sl_13762,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_13762,,,10.1007/s11032-017-0664-2
4266912,3,2,33,AsA,"","","",solcap_snp_sl_20936,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_20936,Solyc03g112630.2.1,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc03g112630.2,10.1186/s12870-014-0337-9
4266912,3,5,33,"log (β-C)","","","",solcap_snp_sl_17063,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_17063,Solyc01g087600.2.1,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc01g087600.2,10.1186/s12870-014-0337-9
4266912,3,8,33,"log (t-LYC)","","","",solcap_snp_sl_27094,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_27094,Solyc03g031480.2.1,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc03g031480.2,10.1186/s12870-014-0337-9
4266912,3,11,33,"log (PHE)","","","",solcap_snp_sl_100367,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_100367,Solyc08g082350.2.1,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc08g082350.2,10.1186/s12870-014-0337-9
4266912,3,13,33,"log (FW)","","","",solcap_snp_sl_23884,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_23884,Solyc02g078790.2.1,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc02g078790.2,10.1186/s12870-014-0337-9
4266912,3,19,33,"log (pH)",pH,http://purl.obolibrary.org/obo/SP_0000170,"",solcap_snp_sl_19556,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_19556,Solyc11g017070.1.1,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc11g017070.1,10.1186/s12870-014-0337-9
4266912,3,20,33,"log (TA)","titratable acids",http://purl.obolibrary.org/obo/SP_0000345,"",solcap_snp_sl_54697,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_54697,Solyc01g107550.2.1,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc01g107550.2,10.1186/s12870-014-0337-9
5181584,3,1,35,"MalicDM.Avi_6.3; MalicFM.Avi_6.3","","","",,,"Solyc06g072910: aluminum-activated malate transporter-likeb",http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc06g072910.2,10.1093/jxb/erw411
5181584,3,2,35,"MalicDM.Avi_6.3; MalicFM.Avi_6.3","","","",,,"Solyc06g072920: aluminum-activated malate transporter-likeb",http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc06g072920.1,10.1093/jxb/erw411
5181584,3,4,35,"GlucoseDM.Avi_7.1; MalicDM.Avi_7.2; MalicFM.Avi_7.2","","","",,,"Solyc07g062650: malate dehydrogenase",http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc07g062650.2,10.1093/jxb/erw411
5181584,3,6,35,FructoseDM.Avi_10.2,"","","",,,"Solyc10g083300: beta-fructofuranosidase insoluble isoenzyme 2 (Lin8)",http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc10g083300.1,10.1093/jxb/erw411
5181584,4,1,36,D,"","","",,,"Solyc01g094720: vesicular glutamate transporter",http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc01g094720.2,10.1093/jxb/erw411
5181584,4,2,36,D,"","","",,,"Solyc01g105340: chaperone protein dnaJ",http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc01g105340.2,10.1093/jxb/erw411
4872001,2,1,43,"Morphological traits","plant morphology trait",http://purl.obolibrary.org/obo/TO_0000017,02,,,Solyc02g083900.2.1,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc02g083900.2,10.3389/fpls.2016.00664
4872001,2,23,43,Glycoalkaloids,"","",08,,,Solyc08g005300.1.1,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc08g005300.1,10.3389/fpls.2016.00664
4872001,2,29,43,Phenolics,"phenolic compound content",http://purl.obolibrary.org/obo/TO_0020076,03,,,Solyc03g080190.2.1,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc03g080190.2,10.3389/fpls.2016.00664
4872001,2,42,43,"Amino acids","amino acid content",http://purl.obolibrary.org/obo/TO_0002673,02,,,Solyc02g069780.2.1,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc02g069780.2,10.3389/fpls.2016.00664
4999453,2,26,45,"Citric acid","citric acid",http://purl.obolibrary.org/obo/SP_0000166,1,SSR92,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene28_0-i3;http://solgenomics.net/genome/Solanum_pennellii/variation/SSR92,,,10.3389/fpls.2016.01286
4969537,2,1,52,RGR,"","",1,"SSR192 - SSR95∗",http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene160_0-i3;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene208_0-i3;http://solgenomics.net/genome/Solanum_pennellii/variation/SSR192,,,10.1155/2016/3219276
4969537,2,2,52,RGR,"","",1,"TGS2380 - SSR134∗",http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene279_0-i3;http://solgenomics.net/genome/Solanum_pennellii/variation/SSR134,,,10.1155/2016/3219276
4969537,2,3,52,RGR,"","",4,"LEag001 - SSR214∗",http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene317_0-i8;http://solgenomics.net/genome/Solanum_pennellii/variation/SSR214,,,10.1155/2016/3219276
4969537,2,5,52,RGR,"","",12,"Tom340-341∗ - SSR255",http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene203_0-i11,,,10.1155/2016/3219276
3859326,3,2,53,"Inflorescence branching","inflorescence branch;inflorescence branching",http://purl.obolibrary.org/obo/PO_0009081;http://purl.obolibrary.org/obo/TO_0000050,"",solcap_snp_sl_39457,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_39457,,,10.1093/dnares/dst033
3859326,3,9,53,"Plant height","plant height",http://purl.obolibrary.org/obo/TO_0000207;http://purl.obolibrary.org/obo/SP_0000402,"",solcap_snp_sl_16654,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_16654,,,10.1093/dnares/dst033
4579088,2,1,61,IT,"","",8,,,Solyc08g076880,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc08g076880.2,10.1371/journal.pone.0137139
4579088,2,2,61,ED,"","",11,,,Solyc11g071670,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc11g071670.1,10.1371/journal.pone.0137139
4579088,2,6,61,FSL,"","",3,,,Solyc03g025720,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc03g025720.2,10.1371/journal.pone.0137139
4579088,2,7,61,BES,"","",11,,,Solyc11g071840,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc11g071840.1,10.1371/journal.pone.0137139
4579088,2,16,61,ED,"","",2,,,Solyc02g070260,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc02g070260.2,10.1371/journal.pone.0137139
4579088,2,18,61,LN,locule,http://purl.obolibrary.org/obo/PO_0025263,10,,,Solyc10g074950,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc10g074950.1,10.1371/journal.pone.0137139
4579088,2,19,61,LN,locule,http://purl.obolibrary.org/obo/PO_0025263,2,,,Solyc02g084520,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc02g084520.2,10.1371/journal.pone.0137139
4579088,2,21,61,ED,"","",11,"50S ribosomal protein L12-2",http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene158_0-i19;http://solgenomics.net/genome/Solanum_pennellii/variation/cLED-11-L12,Solyc11g071530,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc11g071530.1,10.1371/journal.pone.0137139
4579088,2,25,61,ED,"","",11,"50S ribosomal protein L12-2",http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene158_0-i19;http://solgenomics.net/genome/Solanum_pennellii/variation/cLED-11-L12,Solyc11g071530,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc11g071530.1,10.1371/journal.pone.0137139
4579088,2,29,61,PH,pH,http://purl.obolibrary.org/obo/SP_0000170,10,,,Solyc10g008240,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc10g008240.2,10.1371/journal.pone.0137139
4579088,2,30,61,BES,"","",1,,,Solyc01g006490,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc01g006490.2,10.1371/journal.pone.0137139
4579088,2,31,61,PT,"","",11,,,Solyc11g010480,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc11g010480.1,10.1371/journal.pone.0137139
4579088,2,33,61,PT,"","",11,,,Solyc11g010500,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc11g010500.1,10.1371/journal.pone.0137139
4579088,2,35,61,PT,"","",11,,,Solyc11g010520,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc11g010520.1,10.1371/journal.pone.0137139
4579088,2,36,61,PT,"","",11,,,Solyc11g010560,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc11g010560.1,10.1371/journal.pone.0137139
4579088,2,37,61,BES,"","",2,,,Solyc02g092770,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc02g092770.2,10.1371/journal.pone.0137139
4579088,2,39,61,PI,"","",2,,,Solyc02g082030,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc02g082030.2,10.1371/journal.pone.0137139
4579088,2,40,61,FC,"","",1,,,Solyc01g079760,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc01g079760.2,10.1371/journal.pone.0137139
4579088,2,42,61,BES,"","",11,,,Solyc11g071640,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc11g071640.1,10.1371/journal.pone.0137139
4579088,2,50,61,ED,"","",11,,,Solyc11g071660,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc11g071660.1,10.1371/journal.pone.0137139
4579088,2,54,61,SES,"","",11,,,Solyc11g071900,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc11g071900.1,10.1371/journal.pone.0137139
4579088,2,56,61,ED,"","",11,,,Solyc11g071340,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc11g071340.1,10.1371/journal.pone.0137139
4579088,2,60,61,PI,"","",5,,,Solyc05g009910,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc05g009910.2,10.1371/journal.pone.0137139
4579088,2,62,61,FS,"fruit shape",http://purl.obolibrary.org/obo/TO_0002628;http://purl.obolibrary.org/obo/SP_0000038,1,,,Solyc01g106860,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc01g106860.2,10.1371/journal.pone.0137139
4579088,2,63,61,GH,"","",1,"Ring H2 finger protein ",http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene129_0-i15;http://solgenomics.net/genome/Solanum_pennellii/variation/cTOB-5-H2,Solyc01g091770,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc01g091770.2,10.1371/journal.pone.0137139
4579088,2,64,61,FLC,"","",4,,,Solyc04g076250,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc04g076250.2,10.1371/journal.pone.0137139
4579088,2,65,61,BES,"","",2,,,Solyc02g090960,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc02g090960.1,10.1371/journal.pone.0137139
4579088,2,66,61,BES,"","",2,,,Solyc02g083900,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc02g083900.2,10.1371/journal.pone.0137139
4579088,2,74,61,ED,"","",2,,,Solyc02g083990,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc02g083990.2,10.1371/journal.pone.0137139
4579088,2,77,61,ED,"","",2,,,Solyc02g081640,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc02g081640.2,10.1371/journal.pone.0137139
4579088,2,80,61,FSC,"","",10,,,Solyc10g054010,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc10g054010.1,10.1371/journal.pone.0137139
4579088,2,81,61,FSC,"","",10,,,Solyc10g054010,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc10g054010.1,10.1371/journal.pone.0137139
4579088,2,82,61,GH,"","",1,"Ring H2 finger protein ",http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene129_0-i15;http://solgenomics.net/genome/Solanum_pennellii/variation/cTOB-5-H2,Solyc01g091770,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc01g091770.2,10.1371/journal.pone.0137139
4579088,2,83,61,FSC,"","",10,,,Solyc10g051110,http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc10g051110.1,10.1371/journal.pone.0137139
4034497,2,1,64,"SNP in the promoter of the gene","","","",,,"Cell number regulator (CNR) Solyc02g090730",http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc02g090730.2,10.3389/fpls.2014.00227
4034497,2,2,64,"SNP in the promoter of the gene","","","",,,"KLUH Solyc03g114940",http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc03g114940.2,10.3389/fpls.2014.00227
4034497,2,3,64,"Two SNP located downstream of WUSCHEL","","","",,,"WUSCHEL Solyc02g083950",http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc02g083950.2,10.3389/fpls.2014.00227
4034497,2,4,64,"Gene knock out by a 294 kb inversion with a breakpoint in the first intron of YAB2","inflorescence number",http://purl.obolibrary.org/obo/TO_0000582,"",,,"YABBY2 Solyc11g071810",http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc11g071810.1,10.3389/fpls.2014.00227
4034497,2,5,64,"Premature stop codon in an exon associated with a mutant phenotype","inflorescence number;plant phenotype",http://purl.obolibrary.org/obo/TO_0000582;http://purl.obolibrary.org/obo/TO_0000387,"",,,"OVATE Solyc02g085500",http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc02g085500.2,10.3389/fpls.2014.00227
4034497,2,6,64,"Interchromosomal gene duplication mediated by the transposon Rider","","","",,,"SUN Solyc10g079240",http://solgenomics.net/genome/Solanum_lycopersicum/gene/Solyc10g079240.1,10.3389/fpls.2014.00227
