 "entity_uri" , "entity_lable" ,
 "http://purl.obolibrary.org/obo/SO_1000117" , "sequence_variant_affecting_polypeptide_function" ,
 "http://purl.obolibrary.org/obo/SO_0001746" , "paternal_uniparental_disomy" ,
 "http://purl.obolibrary.org/obo/SO_0000011" , "non_protein_coding" ,
 "http://purl.obolibrary.org/obo/SO_0000476" , "contig_read" ,
 "http://purl.obolibrary.org/obo/SO_0001764" , "unique_variant" ,
 "http://purl.obolibrary.org/obo/SO_0001927" , "telomeric_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0001324" , "one_methylguanosine" ,
 "http://purl.obolibrary.org/obo/SO_0000334" , "nc_conserved_region" ,
 "http://purl.obolibrary.org/obo/SO_0000570" , "three_prime_D_recombination_signal_sequence" ,
 "http://purl.obolibrary.org/obo/SO_0000353" , "sequence_assembly" ,
 "http://purl.obolibrary.org/obo/SO_0001515" , "inverted" ,
 "http://purl.obolibrary.org/obo/SO_0002154" , "mitotic_recombination_region" ,
 "http://purl.obolibrary.org/obo/SO_0001621" , "NMD_transcript_variant" ,
 "http://purl.obolibrary.org/obo/SO_1000005" , "complex_substitution" ,
 "http://purl.obolibrary.org/obo/SO_0001585" , "conservative_missense_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000250" , "modified_RNA_base_feature" ,
 "http://purl.obolibrary.org/obo/SO_0002016" , "3_prime_UTR_elongation" ,
 "http://purl.obolibrary.org/obo/SO_0001152" , "beta_turn_type_six_a_one" ,
 "http://purl.obolibrary.org/obo/SO_0001133" , "beta_turn" ,
 "http://purl.obolibrary.org/obo/SO_0000894" , "silenced_by_DNA_modification" ,
 "http://purl.obolibrary.org/obo/SO_0001448" , "glutamine" ,
 "http://purl.obolibrary.org/obo/SO_0000569" , "retrotransposed" ,
 "http://purl.obolibrary.org/obo/SO_1000143" , "laevosynaptic_chromosome" ,
 "http://purl.obolibrary.org/obo/SO_0000653" , "rRNA_28S" ,
 "http://purl.obolibrary.org/obo/SO_0002084" , "exonic_splice_region_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000702" , "possible_assembly_error" ,
 "http://purl.obolibrary.org/obo/SO_0000089" , "kinetoplast_gene" ,
 "http://purl.obolibrary.org/obo/SO_0001393" , "modified_L_tryptophan" ,
 "http://purl.obolibrary.org/obo/SO_1000010" , "pyrimidine_transition" ,
 "http://purl.obolibrary.org/obo/SO_0000769" , "tmRNA_coding_piece" ,
 "http://purl.obolibrary.org/obo/SO_1000058" , "sequence_variant_causing_non_synonymous_codon_change_in_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0001354" , "five_hydroxyuridine" ,
 "http://purl.obolibrary.org/obo/SO_0000770" , "tmRNA_acceptor_piece" ,
 "http://purl.obolibrary.org/obo/SO_0001869" , "functional_candidate_gene" ,
 "http://purl.obolibrary.org/obo/SO_0000320" , "intronic_splice_enhancer" ,
 "http://purl.obolibrary.org/obo/SO_0000705" , "tandem_repeat" ,
 "http://purl.obolibrary.org/obo/SO_0001958" , "lariat_intron" ,
 "http://purl.obolibrary.org/obo/SO_0001424" , "pyrosequenced_read" ,
 "http://purl.obolibrary.org/obo/SO_1000015" , "A_to_G_transition" ,
 "http://purl.obolibrary.org/obo/SO_0000222" , "lysine_tRNA_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0000628" , "chromosomal_structural_element" ,
 "http://purl.obolibrary.org/obo/SO_0001721" , "H3K27_acylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0001990" , "five_prime_UTR_premature_start_codon_location_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000712" , "gene_with_transcript_with_translational_frameshift" ,
 "http://purl.obolibrary.org/obo/SO_0001670" , "distal_promoter_element" ,
 "http://purl.obolibrary.org/obo/SO_0002119" , "allelic_frequency" ,
 "http://purl.obolibrary.org/obo/SO_0001418" , "transcribed_fragment" ,
 "http://purl.obolibrary.org/obo/SO_0001536" , "functional_variant" ,
 "http://purl.obolibrary.org/obo/SO_1000039" , "direct_tandem_duplication" ,
 "http://purl.obolibrary.org/obo/SO_1001246" , "CDS_independently_known" ,
 "http://purl.obolibrary.org/obo/SO_0000480" , "tiling_path_clone" ,
 "http://purl.obolibrary.org/obo/SO_0000502" , "transcribed_region" ,
 "http://purl.obolibrary.org/obo/SO_0000725" , "transit_peptide" ,
 "http://purl.obolibrary.org/obo/SO_0001509" , "chromosomal_variation_attribute" ,
 "http://purl.obolibrary.org/obo/SO_0002080" , "incomplete_transcript_exonic_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000162" , "splice_site" ,
 "http://purl.obolibrary.org/obo/SO_0001937" , "H2BK12_acetylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0001577" , "complex_transcript_variant" ,
 "http://purl.obolibrary.org/obo/SO_0001873" , "interchromosomal_breakpoint" ,
 "http://purl.obolibrary.org/obo/SO_0000669" , "sequence_rearrangement_feature" ,
 "http://purl.obolibrary.org/obo/SO_0000714" , "nucleotide_motif" ,
 "http://purl.obolibrary.org/obo/SO_0000280" , "engineered_gene" ,
 "http://purl.obolibrary.org/obo/SO_0000174" , "TATA_box" ,
 "http://purl.obolibrary.org/obo/SO_0002060" , "interchromosomal_translocation" ,
 "http://purl.obolibrary.org/obo/SO_0001778" , "germline_variant" ,
 "http://purl.obolibrary.org/obo/SO_0002019" , "start_retained_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000339" , "recombination_hotspot" ,
 "http://purl.obolibrary.org/obo/SO_0001616" , "polypeptide_fusion" ,
 "http://purl.obolibrary.org/obo/SO_0002111" , "pseudogene_processed_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0002012" , "start_lost" ,
 "http://purl.obolibrary.org/obo/SO_0000262" , "histidyl_tRNA" ,
 "http://purl.obolibrary.org/obo/SO_0002116" , "polymorphic_pseudogene_processed_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0001457" , "transcribed_cluster" ,
 "http://purl.obolibrary.org/obo/SO_0000846" , "RNApol_III_promoter_type_2_region" ,
 "http://purl.obolibrary.org/obo/SO_0001310" , "two_prime_O_ribosyladenosine_phosphate" ,
 "http://purl.obolibrary.org/obo/SO_0002110" , "polymorphic_pseudogene_with_retained_intron" ,
 "http://purl.obolibrary.org/obo/SO_0001281" , "three_methylcytidine" ,
 "http://purl.obolibrary.org/obo/SO_0000187" , "repeat_family" ,
 "http://purl.obolibrary.org/obo/SO_0000276" , "miRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000870" , "trans_spliced" ,
 "http://purl.obolibrary.org/obo/SO_0000656" , "stRNA_encoding" ,
 "http://purl.obolibrary.org/obo/SO_0000265" , "lysyl_tRNA" ,
 "http://purl.obolibrary.org/obo/SO_2000061" , "databank_entry" ,
 "http://purl.obolibrary.org/obo/SO_0000558" , "C_cluster" ,
 "http://purl.obolibrary.org/obo/SO_0001465" , "three_prime_UST" ,
 "http://purl.obolibrary.org/obo/SO_0002125" , "IG_J_gene" ,
 "http://purl.obolibrary.org/obo/SO_0001929" , "mitochondrial_DNA_read" ,
 "http://purl.obolibrary.org/obo/SO_0001326" , "seven_methylguanosine" ,
 "http://purl.obolibrary.org/obo/SO_0002057" , "intronic_splicing_enhancer" ,
 "http://purl.obolibrary.org/obo/SO_0001313" , "N6_N6_2_prime_O_trimethyladenosine" ,
 "http://purl.obolibrary.org/obo/SO_0000295" , "U12_intron" ,
 "http://purl.obolibrary.org/obo/SO_0000571" , "miRNA_encoding" ,
 "http://purl.obolibrary.org/obo/SO_0002108" , "transcribed_unitary_pseudogene" ,
 "http://purl.obolibrary.org/obo/SO_0001302" , "N6_cis_hydroxyisopentenyl_adenosine" ,
 "http://purl.obolibrary.org/obo/SO_0000182" , "DNA_transposon" ,
 "http://purl.obolibrary.org/obo/SO_1000076" , "sequence_variant_affecting_transcription" ,
 "http://purl.obolibrary.org/obo/SO_0001629" , "splice_site_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000954" , "DNA_chromosome" ,
 "http://purl.obolibrary.org/obo/SO_0002113" , "lncRNA_with_retained_intron" ,
 "http://purl.obolibrary.org/obo/SO_0001978" , "signature" ,
 "http://purl.obolibrary.org/obo/SO_0000177" , "cross_genome_match" ,
 "http://purl.obolibrary.org/obo/SO_0001407" , "peptidyl" ,
 "http://purl.obolibrary.org/obo/SO_0001644" , "targeting_vector" ,
 "http://purl.obolibrary.org/obo/SO_0001222" , "silenced_by_histone_methylation" ,
 "http://purl.obolibrary.org/obo/SO_0000678" , "non_canonical_three_prime_splice_site" ,
 "http://purl.obolibrary.org/obo/SO_0000694" , "SNP" ,
 "http://purl.obolibrary.org/obo/SO_0001677" , "intermediate_element" ,
 "http://purl.obolibrary.org/obo/SO_0000176" , "minus_35_signal" ,
 "http://purl.obolibrary.org/obo/SO_0000527" , "V_D_DJ_C_cluster" ,
 "http://purl.obolibrary.org/obo/SO_1001265" , "mRNA_recoded_by_codon_redefinition" ,
 "http://purl.obolibrary.org/obo/SO_0100009" , "lipoprotein_signal_peptide" ,
 "http://purl.obolibrary.org/obo/SO_0001658" , "nested_tandem_repeat" ,
 "http://purl.obolibrary.org/obo/SO_0000110" , "sequence_feature" ,
 "http://purl.obolibrary.org/obo/SO_0001569" , "cryptic_splice_site_variant" ,
 "http://purl.obolibrary.org/obo/SO_0001752" , "SL7_acceptor_site" ,
 "http://purl.obolibrary.org/obo/SO_0001025" , "polymorphic_sequence_variant" ,
 "http://purl.obolibrary.org/obo/SO_0001646" , "DArT_marker" ,
 "http://purl.obolibrary.org/obo/SO_0001475" , "outron" ,
 "http://purl.obolibrary.org/obo/SO_0001766" , "polymorphic_variant" ,
 "http://purl.obolibrary.org/obo/SO_0001692" , "sticky_end_restriction_enzyme_cleavage_site" ,
 "http://purl.obolibrary.org/obo/SO_0001089" , "post_translationally_modified_region" ,
 "http://purl.obolibrary.org/obo/SO_0001980" , "G_box" ,
 "http://purl.obolibrary.org/obo/SO_0000027" , "RNA_hook_turn" ,
 "http://purl.obolibrary.org/obo/SO_0001573" , "intron_gain_variant" ,
 "http://purl.obolibrary.org/obo/SO_0001033" , "chloroplast_DNA" ,
 "http://purl.obolibrary.org/obo/SO_0002118" , "NMD_polymorphic_pseudogene_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0001061" , "propeptide_cleavage_site" ,
 "http://purl.obolibrary.org/obo/SO_0000685" , "DNAseI_hypersensitive_site" ,
 "http://purl.obolibrary.org/obo/SO_0000964" , "linear_double_stranded_RNA_chromosome" ,
 "http://purl.obolibrary.org/obo/SO_0001200" , "negative_sense_ssRNA_viral_sequence" ,
 "http://purl.obolibrary.org/obo/SO_0001893" , "transcript_ablation" ,
 "http://purl.obolibrary.org/obo/SO_0001921" , "mitochondrial_contig" ,
 "http://purl.obolibrary.org/obo/SO_0001754" , "SL9_acceptor_site" ,
 "http://purl.obolibrary.org/obo/SO_0001022" , "inversion_breakpoint" ,
 "http://purl.obolibrary.org/obo/SO_0002128" , "mt_rRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000075" , "three_prime_three_prime_overlap" ,
 "http://purl.obolibrary.org/obo/SO_0000292" , "repetitive_element" ,
 "http://purl.obolibrary.org/obo/SO_0001637" , "rRNA_gene" ,
 "http://purl.obolibrary.org/obo/SO_0000995" , "consensus_mRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000356" , "RNA" ,
 "http://purl.obolibrary.org/obo/SO_0001444" , "serine" ,
 "http://purl.obolibrary.org/obo/SO_0001111" , "beta_strand" ,
 "http://purl.obolibrary.org/obo/SO_0001852" , "mating_type_M_box" ,
 "http://purl.obolibrary.org/obo/SO_0000311" , "computed_feature_by_similarity" ,
 "http://purl.obolibrary.org/obo/SO_0000878" , "monocistronic" ,
 "http://purl.obolibrary.org/obo/SO_0001604" , "amino_acid_deletion" ,
 "http://purl.obolibrary.org/obo/SO_0001269" , "SRP_RNA_gene" ,
 "http://purl.obolibrary.org/obo/SO_0001602" , "complex_change_of_translational_product_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000487" , "VDJ_J_C_cluster" ,
 "http://purl.obolibrary.org/obo/SO_0001366" , "five_methylaminomethyl_two_selenouridine" ,
 "http://purl.obolibrary.org/obo/SO_0001824" , "disruptive_inframe_insertion" ,
 "http://purl.obolibrary.org/obo/SO_0001833" , "V_region" ,
 "http://purl.obolibrary.org/obo/SO_0001713" , "H4K20_monomethylation_site" ,
 "http://purl.obolibrary.org/obo/SO_1000064" , "sequence_variation_affecting_reading_frame" ,
 "http://purl.obolibrary.org/obo/SO_0000308" , "sequence_feature_locating_method" ,
 "http://purl.obolibrary.org/obo/SO_0100002" , "molecular_contact_region" ,
 "http://purl.obolibrary.org/obo/SO_0001443" , "glycine" ,
 "http://purl.obolibrary.org/obo/SO_0000883" , "stop_codon_read_through" ,
 "http://purl.obolibrary.org/obo/SO_0000897" , "allelically_excluded_gene" ,
 "http://purl.obolibrary.org/obo/SO_0001842" , "AP_1_binding_site" ,
 "http://purl.obolibrary.org/obo/SO_0000001" , "region" ,
 "http://purl.obolibrary.org/obo/SO_0001594" , "plus_1_frameshift_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000483" , "nc_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0000991" , "genomic_DNA" ,
 "http://purl.obolibrary.org/obo/SO_0000647" , "miRNA_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0000563" , "vertebrate_immune_system_gene_recombination_spacer" ,
 "http://purl.obolibrary.org/obo/SO_0001968" , "coding_transcript_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000743" , "apicoplast_sequence" ,
 "http://purl.obolibrary.org/obo/SO_0000159" , "deletion" ,
 "http://purl.obolibrary.org/obo/SO_0001005" , "low_complexity_region" ,
 "http://purl.obolibrary.org/obo/SO_0000378" , "DsrA_RNA" ,
 "http://purl.obolibrary.org/obo/SO_0001398" , "modified_L_histidine" ,
 "http://purl.obolibrary.org/obo/SO_0001829" , "mRNA_contig" ,
 "http://purl.obolibrary.org/obo/SO_0000242" , "untranslated_region_polycistronic_mRNA" ,
 "http://purl.obolibrary.org/obo/SO_0001474" , "trans_splice_junction" ,
 "http://purl.obolibrary.org/obo/SO_1000086" , "sequence_variation_decreasing_level_of_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0001545" , "polyadenylation_variant" ,
 "http://purl.obolibrary.org/obo/SO_1000105" , "sequence_variant_affecting_polypeptide_amino_acid_sequence" ,
 "http://purl.obolibrary.org/obo/SO_0000896" , "translationally_regulated_gene" ,
 "http://purl.obolibrary.org/obo/SO_0000942" , "attP_site" ,
 "http://purl.obolibrary.org/obo/SO_0000464" , "decayed_exon" ,
 "http://purl.obolibrary.org/obo/SO_0000636" , "spliced_leader_RNA" ,
 "http://purl.obolibrary.org/obo/SO_0000601" , "edited_by_G_addition" ,
 "http://purl.obolibrary.org/obo/SO_0001939" , "H4K12_acetylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0000650" , "small_subunit_rRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000329" , "mRNA_with_plus_2_frameshift" ,
 "http://purl.obolibrary.org/obo/SO_0001533" , "cryptic_splice_site" ,
 "http://purl.obolibrary.org/obo/SO_0000620" , "B_box" ,
 "http://purl.obolibrary.org/obo/SO_0005845" , "exon_of_single_exon_gene" ,
 "http://purl.obolibrary.org/obo/SO_0000491" , "VJ_J_cluster" ,
 "http://purl.obolibrary.org/obo/SO_0000926" , "insert_CU" ,
 "http://purl.obolibrary.org/obo/SO_0000576" , "VJ_gene_segment" ,
 "http://purl.obolibrary.org/obo/SO_0000049" , "translocate" ,
 "http://purl.obolibrary.org/obo/SO_0000605" , "intergenic_region" ,
 "http://purl.obolibrary.org/obo/SO_0000805" , "engineered_foreign_region" ,
 "http://purl.obolibrary.org/obo/SO_0001084" , "non_terminal_residue" ,
 "http://purl.obolibrary.org/obo/SO_0002059" , "recombination_enhancer" ,
 "http://purl.obolibrary.org/obo/SO_0001904" , "antisense_lncRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000866" , "minus_1_frameshift" ,
 "http://purl.obolibrary.org/obo/SO_0001531" , "nuclear_export_signal" ,
 "http://purl.obolibrary.org/obo/SO_0002143" , "histone_2B_acetylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0000127" , "silenced_gene" ,
 "http://purl.obolibrary.org/obo/SO_0000436" , "ARS" ,
 "http://purl.obolibrary.org/obo/SO_0001831" , "protein_hmm_match" ,
 "http://purl.obolibrary.org/obo/SO_0000756" , "cDNA" ,
 "http://purl.obolibrary.org/obo/SO_0000412" , "restriction_fragment" ,
 "http://purl.obolibrary.org/obo/SO_0000101" , "transposable_element" ,
 "http://purl.obolibrary.org/obo/SO_0000841" , "spliceosomal_intron_region" ,
 "http://purl.obolibrary.org/obo/SO_0001724" , "H3K36_trimethylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0002013" , "5_prime_UTR_truncation" ,
 "http://purl.obolibrary.org/obo/SO_0000219" , "histidine_tRNA_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0000239" , "flanking_region" ,
 "http://purl.obolibrary.org/obo/SO_0000604" , "editing_block" ,
 "http://purl.obolibrary.org/obo/SO_0001233" , "methylinosine" ,
 "http://purl.obolibrary.org/obo/SO_1001270" , "stop_codon_redefinition_as_pyrrolysine" ,
 "http://purl.obolibrary.org/obo/SO_0001113" , "parallel_beta_strand" ,
 "http://purl.obolibrary.org/obo/SO_1000060" , "sequence_variant_causing_conservative_missense_codon_change_in_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0001209" , "three_prime_EST" ,
 "http://purl.obolibrary.org/obo/SO_1000127" , "sequence_variant_causing_compensatory_transcript_secondary_structure_mutation" ,
 "http://purl.obolibrary.org/obo/SO_1000085" , "sequence_variation_affecting_level_of_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0000819" , "mitochondrial_chromosome" ,
 "http://purl.obolibrary.org/obo/SO_0001559" , "polypeptide_loss_of_function_variant" ,
 "http://purl.obolibrary.org/obo/SO_0100001" , "biochemical_region_of_peptide" ,
 "http://purl.obolibrary.org/obo/SO_0001903" , "intronic_lncRNA" ,
 "http://purl.obolibrary.org/obo/SO_0001285" , "N4_acetylcytidine" ,
 "http://purl.obolibrary.org/obo/SO_0000413" , "sequence_difference" ,
 "http://purl.obolibrary.org/obo/SO_0000183" , "non_transcribed_region" ,
 "http://purl.obolibrary.org/obo/SO_0002076" , "incomplete_transcript_3UTR_variant" ,
 "http://purl.obolibrary.org/obo/SO_0001737" , "histone_acylation_region" ,
 "http://purl.obolibrary.org/obo/SO_0002071" , "CDS_supported_by_peptide_spectrum_match" ,
 "http://purl.obolibrary.org/obo/SO_0000291" , "trinucleotide_repeat_microsatellite_feature" ,
 "http://purl.obolibrary.org/obo/SO_1000185" , "sequence_variant_causes_intron_gain" ,
 "http://purl.obolibrary.org/obo/SO_0000237" , "transcript_attribute" ,
 "http://purl.obolibrary.org/obo/SO_0001759" , "unitary_pseudogene" ,
 "http://purl.obolibrary.org/obo/SO_0002058" , "exonic_splicing_silencer" ,
 "http://purl.obolibrary.org/obo/SO_1000048" , "reciprocal_chromosomal_translocation" ,
 "http://purl.obolibrary.org/obo/SO_0000086" , "gene_by_organelle_of_genome" ,
 "http://purl.obolibrary.org/obo/SO_0000526" , "V_cluster" ,
 "http://purl.obolibrary.org/obo/SO_0001940" , "H2BK120_acetylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0001590" , "terminator_codon_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000270" , "threonyl_tRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000988" , "circular" ,
 "http://purl.obolibrary.org/obo/SO_0001518" , "pericentric" ,
 "http://purl.obolibrary.org/obo/SO_0001150" , "beta_turn_type_six" ,
 "http://purl.obolibrary.org/obo/SO_0000005" , "satellite_DNA" ,
 "http://purl.obolibrary.org/obo/SO_0000094" , "cyanelle_gene" ,
 "http://purl.obolibrary.org/obo/SO_0000135" , "maternally_imprinted" ,
 "http://purl.obolibrary.org/obo/SO_0001027" , "genotype" ,
 "http://purl.obolibrary.org/obo/SO_0001657" , "ligand_binding_site" ,
 "http://purl.obolibrary.org/obo/SO_0000473" , "negatively_autoregulated" ,
 "http://purl.obolibrary.org/obo/SO_0001328" , "N2_N2_dimethylguanosine" ,
 "http://purl.obolibrary.org/obo/SO_0001802" , "increased_polyadenylation_variant" ,
 "http://purl.obolibrary.org/obo/SO_0001042" , "phage_sequence" ,
 "http://purl.obolibrary.org/obo/SO_0000252" , "rRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000671" , "internal_eliminated_sequence" ,
 "http://purl.obolibrary.org/obo/SO_0002120" , "three_prime_overlapping_ncrna" ,
 "http://purl.obolibrary.org/obo/SO_0000205" , "three_prime_UTR" ,
 "http://purl.obolibrary.org/obo/SO_0000203" , "UTR" ,
 "http://purl.obolibrary.org/obo/SO_0000350" , "FRT_site" ,
 "http://purl.obolibrary.org/obo/SO_0100020" , "polypeptide_DNA_contact" ,
 "http://purl.obolibrary.org/obo/SO_0000426" , "three_prime_LTR" ,
 "http://purl.obolibrary.org/obo/SO_0002039" , "miR_encoding_shRNA_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0001456" , "pyrrolysine" ,
 "http://purl.obolibrary.org/obo/SO_0000307" , "CpG_island" ,
 "http://purl.obolibrary.org/obo/SO_0000551" , "polyA_signal_sequence" ,
 "http://purl.obolibrary.org/obo/SO_0001028" , "diplotype" ,
 "http://purl.obolibrary.org/obo/SO_0001612" , "elongated_in_frame_polypeptide_C_terminal" ,
 "http://purl.obolibrary.org/obo/SO_0001001" , "rRNA_23S" ,
 "http://purl.obolibrary.org/obo/SO_0000310" , "predicted_ab_initio_computation" ,
 "http://purl.obolibrary.org/obo/SO_0000379" , "GcvB_RNA" ,
 "http://purl.obolibrary.org/obo/SO_0000782" , "natural" ,
 "http://purl.obolibrary.org/obo/SO_0000544" , "helitron" ,
 "http://purl.obolibrary.org/obo/SO_0000335" , "mRNA_with_minus_2_frameshift" ,
 "http://purl.obolibrary.org/obo/SO_0001291" , "N4_2_prime_O_dimethylcytidine" ,
 "http://purl.obolibrary.org/obo/SO_0001912" , "copy_number_decrease" ,
 "http://purl.obolibrary.org/obo/SO_0001564" , "gene_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000107" , "sequencing_primer" ,
 "http://purl.obolibrary.org/obo/SO_0000555" , "five_prime_clip" ,
 "http://purl.obolibrary.org/obo/SO_0000429" , "U3_five_prime_LTR_region" ,
 "http://purl.obolibrary.org/obo/SO_0001599" , "3D_polypeptide_structure_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000664" , "introgressed_chromosome_region" ,
 "http://purl.obolibrary.org/obo/SO_0000287" , "fusion_gene" ,
 "http://purl.obolibrary.org/obo/SO_0000245" , "mRNA_by_polyadenylation_status" ,
 "http://purl.obolibrary.org/obo/SO_0001635" , "5KB_upstream_variant" ,
 "http://purl.obolibrary.org/obo/SO_0001077" , "transmembrane_polypeptide_region" ,
 "http://purl.obolibrary.org/obo/SO_1001286" , "three_prime_repeat_recoding_signal" ,
 "http://purl.obolibrary.org/obo/SO_0000256" , "asparaginyl_tRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000626" , "chromosomal_regulatory_element" ,
 "http://purl.obolibrary.org/obo/SO_0001706" , "H3K4_trimethylation" ,
 "http://purl.obolibrary.org/obo/SO_0000458" , "D_gene_segment" ,
 "http://purl.obolibrary.org/obo/SO_1000153" , "inverted_insertional_duplication" ,
 "http://purl.obolibrary.org/obo/SO_0002123" , "IG_C_gene" ,
 "http://purl.obolibrary.org/obo/SO_0000807" , "engineered_tag" ,
 "http://purl.obolibrary.org/obo/SO_0000982" , "rho_independent_bacterial_terminator" ,
 "http://purl.obolibrary.org/obo/SO_0000708" , "SL1_acceptor_site" ,
 "http://purl.obolibrary.org/obo/SO_0001791" , "exon_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000038" , "match_set" ,
 "http://purl.obolibrary.org/obo/SO_0001843" , "CRE" ,
 "http://purl.obolibrary.org/obo/SO_0001756" , "SL11_acceptor_site" ,
 "http://purl.obolibrary.org/obo/SO_0000980" , "minicircle" ,
 "http://purl.obolibrary.org/obo/SO_0000549" , "inversion_derived_duplication_plus_aneuploid" ,
 "http://purl.obolibrary.org/obo/SO_0001870" , "enhancerRNA" ,
 "http://purl.obolibrary.org/obo/SO_1000021" , "T_to_A_transversion" ,
 "http://purl.obolibrary.org/obo/SO_0000386" , "RNase_P_RNA" ,
 "http://purl.obolibrary.org/obo/SO_0001905" , "regional_centromere_outer_repeat_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0000715" , "RNA_motif" ,
 "http://purl.obolibrary.org/obo/SO_0001012" , "DNAzyme" ,
 "http://purl.obolibrary.org/obo/SO_0001785" , "structural_alteration" ,
 "http://purl.obolibrary.org/obo/SO_0000560" , "D_J_cluster" ,
 "http://purl.obolibrary.org/obo/SO_0001384" , "CDS_fragment" ,
 "http://purl.obolibrary.org/obo/SO_1001192" , "encodes_disjoint_polypeptides" ,
 "http://purl.obolibrary.org/obo/SO_1000181" , "sequence_variant_causing_gene_fusion" ,
 "http://purl.obolibrary.org/obo/SO_0001250" , "fingerprint_map" ,
 "http://purl.obolibrary.org/obo/SO_0001850" , "HSE" ,
 "http://purl.obolibrary.org/obo/SO_0000004" , "interior_coding_exon" ,
 "http://purl.obolibrary.org/obo/SO_0000538" , "V_gene_recombination_feature" ,
 "http://purl.obolibrary.org/obo/SO_0000100" , "endogenous_retroviral_gene" ,
 "http://purl.obolibrary.org/obo/SO_0002091" , "5_prime_UTR_intron_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000423" , "R_LTR_region" ,
 "http://purl.obolibrary.org/obo/SO_0000459" , "gene_with_trans_spliced_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0001514" , "direct" ,
 "http://purl.obolibrary.org/obo/SO_0002096" , "short_tandem_repeat_variation" ,
 "http://purl.obolibrary.org/obo/SO_0002045" , "pheromone_response_element" ,
 "http://purl.obolibrary.org/obo/SO_0000417" , "polypeptide_domain" ,
 "http://purl.obolibrary.org/obo/SO_0000175" , "minus_10_signal" ,
 "http://purl.obolibrary.org/obo/SO_0002018" , "conserved_intron_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000631" , "polycistronic_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0000722" , "gene_with_dicistronic_mRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000298" , "recombination_feature" ,
 "http://purl.obolibrary.org/obo/SO_0000109" , "sequence_variant_obs" ,
 "http://purl.obolibrary.org/obo/SO_0001314" , "one_two_prime_O_dimethyladenosine" ,
 "http://purl.obolibrary.org/obo/SO_0001684" , "experimental_feature_attribute" ,
 "http://purl.obolibrary.org/obo/SO_1000073" , "sequence_variant_affecting_splice_acceptor" ,
 "http://purl.obolibrary.org/obo/SO_0001959" , "TCT_motif" ,
 "http://purl.obolibrary.org/obo/SO_0000698" , "gene_with_stop_codon_redefined_as_pyrrolysine" ,
 "http://purl.obolibrary.org/obo/SO_0000427" , "R_five_prime_LTR_region" ,
 "http://purl.obolibrary.org/obo/SO_0001860" , "rDNA_intergenic_spacer_element" ,
 "http://purl.obolibrary.org/obo/SO_0001376" , "five_methyldihydrouridine" ,
 "http://purl.obolibrary.org/obo/SO_1000044" , "chromosomal_translocation" ,
 "http://purl.obolibrary.org/obo/SO_0000236" , "ORF" ,
 "http://purl.obolibrary.org/obo/SO_0000224" , "phenylalanine_tRNA_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0001966" , "5_carboxylcytosine" ,
 "http://purl.obolibrary.org/obo/SO_0000833" , "transcript_region" ,
