qtl_id,traitName_asinArticle,traitName_ontologyTerm,traitUri,featureName_asinArticle,featureName_ontologyTerm,featureUri_ontologyId,featureValue,featureValue_ontologyTerm,featureValueUri_ontologyId,pmcId,doi,tableId
PMC2267253_Table 4_101,									Frt. diameter,									Frt. diameter,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,8 Q,8 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_102,									Frt. diameter,									Frt. diameter,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,7 Q,7 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_103,									Frt. diameter,									Frt. diameter,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,5 Q,5 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_104,									Frt. diameter,									Frt. diameter,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,12 Q,12 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_105,Frt. elasticity,Frt. elasticity,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,5 Q,5 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_106,Frt. epidermal reticulation,Frt. epidermal reticulation,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,4 Q,4 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_107,									Frt. firmness,									Frt. firmness,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,4 Q,4 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_108,									Frt. firmness,									Frt. firmness,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,6 Q,6 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_109,									Frt. firmness,									Frt. firmness,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,3 Q,3 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_110,									Frt. firmness,									Frt. firmness,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,12,12,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_111,									Frt. firmness,									Frt. firmness,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,2 Q,2 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_112,									Frt. firmness,									Frt. firmness,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,1 Q,1 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_113,Frt. fructose content,fructose content,http://purl.obolibrary.org/obo/TO_0006005,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,4 Q,4 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_114,Frt. glucose content,glucose content,http://purl.obolibrary.org/obo/TO_0000300,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,4 Q,4 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_115,Frt. graywall,Frt. graywall,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,1 Q,1 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_116,Frt. green gel,Frt. green gel,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,3 Q,3 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_117,									Frt. length,									Frt. length,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,9 Q,9 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_118,									Frt. length,									Frt. length,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,7 Q,7 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_119,									Frt. length,									Frt. length,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,5 Q,5 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_120,									Frt. locule number,locule,http://purl.obolibrary.org/obo/PO_0025263,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,2 Q,2 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_121,									Frt. locule number,locule,http://purl.obolibrary.org/obo/PO_0025263,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,3 Q,3 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_122,									Frt. locule number,locule,http://purl.obolibrary.org/obo/PO_0025263,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,5 Q,5 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_123,Frt. malic acid content,malic acid,http://purl.obolibrary.org/obo/SP_0000168,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,5 Q,5 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_124,									Frt. maturity,									Frt. maturity,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,7 Q,7 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_125,									Frt. maturity,									Frt. maturity,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,5 Q,5 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_126,									Frt. maturity,									Frt. maturity,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,6 Q,6 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_127,									Frt. maturity,									Frt. maturity,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,16,16,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_128,									Frt. maturity,									Frt. maturity,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,1 Q,1 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_129,Frt. organoleptic quality,Frt. organoleptic quality,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,Many Q,Many Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_130,Frt. ostwald,Frt. ostwald,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,1 Q,1 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_131,Frt. pericarp thickness,pericarp,http://purl.obolibrary.org/obo/PO_0009084,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,4 Q,4 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_132,Frt. pericarp thickness,pericarp,http://purl.obolibrary.org/obo/PO_0009084,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,7 Q,7 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_133,Frt. pericarp thickness,pericarp,http://purl.obolibrary.org/obo/PO_0009084,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,1 Q,1 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_134,Frt. pericarp thickness,pericarp,http://purl.obolibrary.org/obo/PO_0009084,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,2 Q,2 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_135,Frt. pH,pH,http://purl.obolibrary.org/obo/SP_0000170,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,5 Q,5 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_136,Frt. pH,pH,http://purl.obolibrary.org/obo/SP_0000170,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,9 Q,9 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_137,Frt. pH,pH,http://purl.obolibrary.org/obo/SP_0000170,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,1 Q,1 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_138,Frt. pH,pH,http://purl.obolibrary.org/obo/SP_0000170,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,6 Q,6 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_139,Frt. pH,pH,http://purl.obolibrary.org/obo/SP_0000170,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,10 Q,10 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_140,Frt. pH,pH,http://purl.obolibrary.org/obo/SP_0000170,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,2 Q,2 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_141,Frt. pH,pH,http://purl.obolibrary.org/obo/SP_0000170,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,11 Q,11 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_142,Frt. phenolic content,phenolic compound content,http://purl.obolibrary.org/obo/TO_0020076,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,9 Q,9 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_143,									Frt. puffiness,									Frt. puffiness,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,5 Q,5 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_144,									Frt. puffiness,									Frt. puffiness,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,1 Q,1 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_145,									Frt. puffiness,									Frt. puffiness,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,13 Q,13 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_146,									Frt. puffiness,									Frt. puffiness,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,3 Q,3 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_147,									Frt. puffiness,									Frt. puffiness,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,4 Q,4 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_148,Frt. reducing sugar,reducing sugar content,http://purl.obolibrary.org/obo/TO_0000318,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,13 Q,13 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_149,									Frt. ripening,									Frt. ripening,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,2 Q,2 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_150,									Frt. ripening,									Frt. ripening,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,Many loci,Many loci,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_151,									Frt. ripening,									Frt. ripening,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,3 Q,3 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_152,									Frt. ripening,									Frt. ripening,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,4 Q,4 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_153,									Frt. ripening (alcobaca),									Frt. ripening (alcobaca),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,alc,alc,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_154,Frt. ripening (colorless nonripening),Frt. ripening (colorless nonripening),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,Cnr,Cnr,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_155,Frt. ripening (never ripe),Frt. ripening (never ripe),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,Nr,Nr,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_156,Frt. ripening (nonripening),Frt. ripening (nonripening),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,nor,nor,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_157,Frt. ripening (polygalacturonase),Frt. ripening (polygalacturonase),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,TOM6,TOM6,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_158,Frt. ripening (ripening-inhibitor),Frt. ripening (ripening-inhibitor),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,rin,rin,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_159,Frt. ripening (uniform ripening),Frt. ripening (uniform ripening),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,u,u,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_160,Frt. rotten,Frt. rotten,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,4 Q,4 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_161,Frt. rotten,Frt. rotten,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,5 Q,5 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_162,Frt. sensory attributes,Frt. sensory attributes,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,Many Q,Many Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_163,Frt. set (fertility),Frt. set (fertility),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,3 Q,3 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_164,Frt. shape,Frt. shape,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,4 Q,4 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_165,Frt. shape,Frt. shape,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,2 Q,2 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_166,Frt. shape,Frt. shape,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,12 Q,12 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_167,Frt. shape,Frt. shape,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,9 Q,9 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_168,Frt. shape,Frt. shape,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,1 Q,1 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_169,Frt. shape (bumpiness),Frt. shape (bumpiness),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,3 Q,3 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_170,Frt. shape (bell pepper),Frt. shape (bell pepper),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,3 Q,3 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_171,Frt. shape (bell pepper),Frt. shape (bell pepper),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,1 Q,1 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_172,Frt. shape (blossom-end blockiness I),Frt. shape (blossom-end blockiness I),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,1 Q,1 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_173,Frt. shape (elongated),Frt. shape (elongated),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,2 Q,2 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_174,Frt. shape (heart),Frt. shape (heart),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,4 Q,4 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_175,Frt. shape (pear),Frt. shape (pear),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,2 Q,2 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_176,Frt. shape (stem-end blockiness),Frt. shape (stem-end blockiness),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,6 Q,6 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_177,Frt. shoulder pigmentation,pigment content,http://purl.obolibrary.org/obo/TO_0000494,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,1 Q,1 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_178,Frt. size,plant size,http://purl.obolibrary.org/obo/SP_0000002,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,4 Q,4 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_179,Frt. skin reticulation,Frt. skin reticulation,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,4 Q,4 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_180,Frt. soluble solids (SS),Frt. soluble solids (SS),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,1 Q,1 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_181,Frt. soluble solids (SS),Frt. soluble solids (SS),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,4 Q,4 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_182,Frt. soluble solids (SS),Frt. soluble solids (SS),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,7 Q,7 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_183,Frt. soluble solids (SS),Frt. soluble solids (SS),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,3 Q,3 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_184,Frt. soluble solids (SS),Frt. soluble solids (SS),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,12 Q,12 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_185,Frt. soluble solids (SS),Frt. soluble solids (SS),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,23 Q,23 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_186,Frt. soluble solids (SS),Frt. soluble solids (SS),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,9 Q,9 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_187,Frt. soluble solids (SS),Frt. soluble solids (SS),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,5 Q,5 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_188,Frt. soluble solids (SS),Frt. soluble solids (SS),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,13 Q,13 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_189,Frt. soluble solids (SS),Frt. soluble solids (SS),,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,2 Q,2 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_190,									Frt. SS × red yield,yield,http://purl.obolibrary.org/obo/SP_0000198,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,14 Q,14 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_191,									Frt. SS × red yield,yield,http://purl.obolibrary.org/obo/SP_0000198,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,4 Q,4 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_192,									Frt. SS × red yield,yield,http://purl.obolibrary.org/obo/SP_0000198,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,9 Q,9 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_193,									Frt. SS × red yield,yield,http://purl.obolibrary.org/obo/SP_0000198,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,2 Q,2 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_194,Frt. stem release (%),stem,http://purl.obolibrary.org/obo/PO_0009047,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,5 Q,5 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_195,Frt. stem release (%),stem,http://purl.obolibrary.org/obo/PO_0009047,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,6,6,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_196,									Frt. stem retention (%),stem,http://purl.obolibrary.org/obo/PO_0009047,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,6 Q,6 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_197,									Frt. stem retention (%),stem,http://purl.obolibrary.org/obo/PO_0009047,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,9 Q,9 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_198,									Frt. stem scar size,stem,http://purl.obolibrary.org/obo/PO_0009047,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,11 Q,11 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_199,									Frt. stem scar size,stem,http://purl.obolibrary.org/obo/PO_0009047,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,7 Q,7 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_200,									Frt. stem scar size,stem,http://purl.obolibrary.org/obo/PO_0009047,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,1 Q,1 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_201,Frt. stem scar penetration (veins),stem,http://purl.obolibrary.org/obo/PO_0009047,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,2,2,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_202,Frt. stem scar penetration (veins),stem,http://purl.obolibrary.org/obo/PO_0009047,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,2 Q,2 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_203,									Frt. sugar content,sugar content,http://purl.obolibrary.org/obo/TO_0000333,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,5 Q,5 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_204,									Frt. sugar content,sugar content,http://purl.obolibrary.org/obo/TO_0000333,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,6 Q,6 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_205,Frt. sunscald,Frt. sunscald,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,2 Q,2 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_206,Frt. sunscald,Frt. sunscald,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,4 Q,4 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_207,									Frt. titratable acidity,titratable acids,http://purl.obolibrary.org/obo/SP_0000345,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,6 Q,6 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_208,									Frt. titratable acidity,titratable acids,http://purl.obolibrary.org/obo/SP_0000345,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,15 Q,15 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_209,Frt. total acid,Frt. total acid,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,4 Q,4 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_210,Frt. total organic acid,plant organ,http://purl.obolibrary.org/obo/PO_0009008,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,2 Q,2 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_211,Frt. viscosity,Frt. viscosity,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,1 Q,1 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_212,Frt. viscosity,Frt. viscosity,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,4 Q,4 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_213,Frt. viscosity,Frt. viscosity,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,2 Q,2 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_214,Frt. viscosity,Frt. viscosity,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,3 Q,3 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_215,									Frt. weight,									Frt. weight,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,5 Q,5 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_216,									Frt. weight,									Frt. weight,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,6 Q,6 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_217,									Frt. weight,									Frt. weight,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,11 Q,11 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_218,									Frt. weight,									Frt. weight,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,13 Q,13 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_219,									Frt. weight,									Frt. weight,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,18 Q,18 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_220,									Frt. weight,									Frt. weight,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,7 Q,7 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_221,									Frt. weight,									Frt. weight,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,8 Q,8 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_222,									Frt. weight,									Frt. weight,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,10 Q,10 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
PMC2267253_Table 4_223,									Frt. weight,									Frt. weight,,Genes (G) or QTLs (Q),Genes (G) or QTLs (Q),,3 Q,3 Q,,PMC2267253,10.1155/2007/64358,PMC2267253_Table 4
